0;0.35;0;-2.2;97;0.1;969.8
0;0.35;0;-2.3;97;0.4;968.1
0;0.35;0;-2.4;98;0.6;967.1
0;0.35;0;-2.6;98;0.6;965.6
0;0.35;0;-2.4;98;0.6;964.1
0;0.35;0;-2.6;98;0.5;962.7
0;0.35;0;-2.5;96;1;961.8
0;0.35;0;-2.5;95;1.2;961.2
0;0.262;0;-2.5;91;0.9;959.8
0;0.172;0;-2.5;91;1.2;957.3
0;0.195;0;-2.6;91;0.5;955.4
0;0.213;0;-2.5;90;1;954.5
0;0.232;0;-2.5;88;1.3;953.7
0;0.251;2.78;-2.7;87;1.3;952.4
0;0.355;16.67;-3.1;85;1.1;952
0;0.287;52.78;-2.8;83;1.4;951.7
0;0.265;130.56;-2.5;81;0.3;951.4
0;0.265;138.89;-2.1;78;0.5;950.9
0;0.265;175;-1.4;75;1;951.8
0;0.265;111.11;-1.2;75;0.5;952.1
0;0.265;58.33;-1.1;76;0.7;952.2
0;0.265;25;-0.9;77;0.5;951.9
0;0.265;0;-1;78;1.1;951.6
0;0.265;0;-1;80;1.3;951.6
0;0.265;0;-1.1;79;1.3;951.5
0;0.265;0;-1.1;79;1.4;951.6
0;0.265;0;-1.1;78;1.3;952.1
0;0.265;0;-1.5;78;1.7;952.8
0;0.265;0;-2;81;1.6;953.4
0;0.265;0;-2.1;81;1.6;954.2
0;0.265;0;-2.5;84;1.3;955.2
0;0.265;0;-3.1;87;1.2;956.1
0;0.265;0;-4.5;91;0.6;956.7
0;0.187;0;-5;98;0.3;957
0;0.13;0;-4.9;98;0.3;957.5
0;0.13;0;-5.7;98;0.6;957.8
0;0.13;0;-6.8;98;0.2;958
0;0.13;5.56;-6.5;98;0.4;959.1
0;0.207;69.44;-4.3;98;0.3;959.4
0;0.278;186.11;-2.2;89;0.2;959.7
0;0.255;280.56;-0.4;79;1;959.9
0;0.235;325;0;74;1.3;960.1
0;0.213;327.78;1.5;68;1;960.7
0;0.195;280.56;1.2;70;1.6;961
0;0.199;191.67;1.2;70;1.5;961.9
0;0.208;86.11;0.8;75;1.3;962
0;0.216;0;-0.5;85;0.3;961.9
0;0.224;0;-0.6;91;0.1;962.1
0;0.232;0;-1.9;95;0.2;962.3
0;0.24;0;-1.7;97;0.4;962.4
0;0.248;0;-1.7;94;0.2;962.4
0;0.256;0;-1.6;91;0.4;962.9
0;0.263;0;-1.7;92;0.3;962.7
0;0.264;0;-1.6;93;0.4;962.7
0;0.263;0;-1.6;93;0.5;962.4
0;0.263;0;-1.8;93;0.4;962.4
0;0.262;0;-2;93;0.5;961.9
0;0.262;0;-2.5;93;0.9;961.1
0;0.261;0;-2.8;93;1.2;959.8
0;0.261;0;-2.9;94;1;959
0;0.26;0;-3.1;94;0.8;957.7
0;0.26;2.78;-3;95;0.5;956.1
0;0.259;25;-3.2;93;0.7;954.8
0;0.258;55.56;-3.1;92;0.5;954.3
0;0.258;127.78;-2.6;90;0.8;954.6
0;0.257;230.56;-1.6;81;1.2;954.2
0;0.256;297.22;-0.5;77;1.3;953.4
0;0.252;222.22;-0.5;77;1.3;952.9
0;0.247;130.56;-1;80;1.1;953.6
0;0.242;63.89;-1;82;1.2;953.5
0;0.237;0;-1.3;85;0.9;953.1
0;0.232;0;-1.1;89;0.7;953.2
0;0.228;0;-0.7;88;0.5;954.1
0;0.223;0;-1;88;0.4;955
0;0.218;0;-1.2;88;0.8;956
0;0.213;0;-1.3;89;0.7;957.6
0;0.208;0;-1.3;89;0.5;959
0;0.203;0;-1.4;90;0.4;960.4
0;0.199;0;-1.6;91;0.4;961.6
0;0.194;0;-2.1;92;0.5;962.6
0;0.117;0;-2.3;93;0.9;963.2
0;0.151;0;-2.5;92;1.2;963.7
0;0.168;0;-2.4;93;0.9;964.3
0;0.174;0;-2.5;92;0.7;964.9
0;0.181;0;-2.5;92;0.6;965.6
0;0.188;2.78;-2.7;93;0.7;966.4
0;0.334;38.89;-2.8;94;0.9;967
0;0.265;97.22;-2.3;92;1.3;967.9
0;0.265;211.11;-1.5;85;1.3;968.5
0;0.265;211.11;-0.9;78;1.5;969.1
0;0.265;238.89;0.2;73;1.7;969.5
0;0.265;244.44;0.7;75;1.9;970.2
0;0.248;155.56;0.4;77;1.6;970.7
0;0.168;58.33;0.6;81;1.7;970.9
0;0.252;8.33;0.5;83;1.3;970.8
0;0.194;0;0.3;83;1.1;970.7
0;0.21;0;0.2;85;0.8;970.7
0;0.21;0;-0.1;86;0.6;970.7
0;0.265;0;-0.4;90;0.4;970.6
0;0.265;0;-0.2;89;0.3;970.3
0;0.265;0;0;89;0.7;970.1
